DateTime,Reading
2012-05-23 10:56:01,33.018
2012-05-23 10:58:01,32.769
2012-05-23 11:00:01,31.459
2012-05-23 11:02:01,30.648
2012-05-23 11:04:01,31.397
2012-05-23 11:06:01,32.145
2012-05-23 11:08:01,32.644
2012-05-23 11:10:01,32.457
2012-05-23 11:12:01,32.395
2012-05-23 11:14:01,32.519
2012-05-23 11:16:01,32.706
2012-05-23 11:18:01,32.457
2012-05-23 11:20:01,31.958
2012-05-23 11:22:01,31.147
2012-05-23 11:24:01,30.336
2012-05-23 11:26:01,30.149
2012-05-23 11:28:01,30.461
2012-05-23 11:30:01,30.96
2012-05-23 11:32:01,31.584
2012-05-23 11:34:01,31.833
2012-05-23 11:36:01,32.145
2012-05-23 11:38:01,32.519
2012-05-23 11:40:01,32.706
2012-05-23 11:42:01,32.27
2012-05-23 11:44:01,32.145
2012-05-23 11:46:01,32.332
2012-05-23 11:48:01,32.582
2012-05-23 11:50:01,32.706
2012-05-23 11:52:01,32.332
2012-05-23 11:54:01,31.584
2012-05-23 11:56:01,30.773
2012-05-23 11:58:01,30.024
2012-05-23 12:00:01,29.213
2012-05-23 12:02:01,29.025
2012-05-23 12:04:01,29.025
2012-05-23 12:06:01,28.963
2012-05-23 12:08:01,28.651
2012-05-23 12:10:01,28.651
2012-05-23 12:12:01,29.088
2012-05-23 12:14:01,29.774
2012-05-23 12:16:01,30.398
2012-05-23 12:18:01,30.898
2012-05-23 12:20:01,31.397
2012-05-23 12:22:01,31.397
2012-05-23 12:24:01,30.96
2012-05-23 12:26:01,30.898
2012-05-23 12:28:01,30.96
2012-05-23 12:30:01,31.272
2012-05-23 12:32:01,31.708
2012-05-23 12:34:01,32.083
2012-05-23 12:36:01,32.395
2012-05-23 12:38:01,32.706
2012-05-23 12:40:01,32.582
2012-05-23 12:42:01,32.02
2012-05-23 12:44:01,31.771
2012-05-23 12:46:01,31.833
2012-05-23 12:48:01,32.083
2012-05-23 12:50:01,32.395
2012-05-23 12:52:01,32.27
2012-05-23 12:54:01,31.771
2012-05-23 12:56:01,32.083
2012-05-23 12:58:01,32.395
2012-05-23 13:00:01,32.706
2012-05-23 13:02:01,32.207
2012-05-23 13:04:01,31.584
2012-05-23 13:06:01,31.459
2012-05-23 13:08:01,31.771
2012-05-23 13:10:01,32.207
2012-05-23 13:12:01,32.332
2012-05-23 13:14:01,32.02
2012-05-23 13:16:01,31.584
2012-05-23 13:18:01,31.397
2012-05-23 13:20:01,31.397
2012-05-23 13:22:01,31.958
2012-05-23 13:24:01,32.395
2012-05-23 13:26:01,32.519
2012-05-23 13:28:01,32.332
2012-05-23 13:30:01,32.083
2012-05-23 13:32:01,32.207
2012-05-23 13:34:01,31.958
2012-05-23 13:36:01,31.459
2012-05-23 13:38:01,31.833
2012-05-23 13:40:01,32.769
2012-05-23 13:42:01,33.579
2012-05-23 13:44:01,34.327
2012-05-23 13:46:01,34.576
2012-05-23 13:48:01,34.327
2012-05-23 13:50:01,34.016
2012-05-23 13:52:01,33.829
2012-05-23 13:54:01,33.891
2012-05-23 13:56:01,33.953
2012-05-23 13:58:01,34.016
2012-05-23 14:00:01,33.766
2012-05-23 14:02:01,34.14
2012-05-23 14:04:01,34.14
2012-05-23 14:06:01,34.327
2012-05-23 14:08:01,34.576
2012-05-23 14:10:01,34.265
2012-05-23 14:12:01,33.829
2012-05-23 14:14:01,33.33
2012-05-23 14:16:01,33.267
2012-05-23 14:18:01,33.205
2012-05-23 14:20:01,32.956
2012-05-23 14:22:01,33.08
2012-05-23 14:24:01,33.205
2012-05-23 14:26:01,33.455
2012-05-23 14:28:01,33.642
2012-05-23 14:30:01,33.455
2012-05-23 14:32:01,33.08
2012-05-23 14:34:01,32.582
